Date,Time,Subsystem,Error Code,Error Text,Recovery Class,Major Function,Minor Function,Recommended Action,Root Cause,Times,Debug Text,Source File,
2019/08/30,10:20:22:799,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,55,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:20:689,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,54,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:18:579,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,53,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:16:469,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,52,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:14:359,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,51,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:12:249,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,50,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:10:139,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,49,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:08:029,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,48,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:05:919,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,47,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:03:809,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,46,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:20:01:708,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,45,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:59:598,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,44,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:57:488,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,43,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:55:378,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,42,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:53:268,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,41,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:51:158,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,40,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:49:048,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,39,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:46:938,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,38,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:44:828,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,37,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:42:718,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,36,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:40:608,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,35,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:38:498,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,34,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:36:388,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,33,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:34:278,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,32,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:32:168,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,31,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:30:058,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,30,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:27:948,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,29,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:25:838,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,28,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:23:728,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,27,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:21:618,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,26,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:19:508,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,25,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:17:398,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,24,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:15:297,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,23,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:13:187,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,22,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:11:077,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,21,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:08:967,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,20,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:06:857,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,19,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:04:747,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,18,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:02:637,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,17,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:19:00:527,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,16,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:58:417,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,15,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:56:307,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,14,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:54:197,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,13,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:52:087,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,12,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:49:977,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,11,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:47:867,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,10,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:45:757,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,9,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:43:647,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,8,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:41:537,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,7,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:39:427,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,6,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:37:317,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,5,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:35:207,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,4,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:33:097,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,3,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:30:987,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,2,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:28:886,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,1,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:28:824,RTA,600402, Front: Collimator Spectral Filter warning  ; continue,DO, XRBeamForm, Spectral Filter, Frt_Component(s)_Collimator,0,0, [XRBeamForm::timerExpiredSpectral] Spectral Filter Feedback Timeout,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:776,RTA,1000101, Front: Software recoverable Problem,AR, XRImChainPos, control, Frt_Software_Problem,0,0,[XRImChainPos::logTifError] code=18 debugText=(GebDriver local error code = 5 , error number = 0),XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:323,RTA,600603, Front: Collimator debug message ; continue,DO, XRBeamForm, control, Frt_Software_Problem,0,5,Received bad filter thickness 300, will take thickness 0.,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:314,RTA,3800602, Front: Software Debug information,DO, XRTechOpt, control, Frt_Software_Problem,0,0,Coh.Chk Mas coherence check failed:  mAs1_predicted = 6291999820169086000.000000, mAs3_predicted = 17.930000,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:313,RTA,3800312, Front: EmServer returned invalid SpectralFilter index,AR, XRTechOpt, control, Frt_Software_Problem,0,1, 3,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:312,RTA,600603, Front: Collimator debug message ; continue,DO, XRBeamForm, control, Frt_Software_Problem,0,4,Received bad filter thickness 300, will take thickness 0.,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:303,RTA,3800312, Front: EmServer returned invalid SpectralFilter index,AR, XRTechOpt, control, Frt_Software_Problem,0,0, 3,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:271,RTA,600603, Front: Collimator debug message ; continue,DO, XRBeamForm, control, Frt_Software_Problem,0,3,Received bad filter thickness 300, will take thickness 0.,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:265,RTA,3800010, Front: Software fatal error,IH, XRTechOpt, control, Frt_Software_Problem,0,1, [TrajFamIdProperty::Set] at least one spectral filter in trajectory is not in XRBeamForm static config,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:101,RTA,600603, Front: Collimator debug message ; continue,DO, XRBeamForm, control, Frt_Software_Problem,0,2,Received bad filter thickness 300, will take thickness 0.,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:26:094,RTA,3800010, Front: Software fatal error,IH, XRTechOpt, control, Frt_Software_Problem,0,0, [TrajFamIdProperty::Set] at least one spectral filter in trajectory is not in XRBeamForm static config,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:25:912,RTA,3800010, CLEAR,IH, XRTechOpt, control, Frt_Software_Problem,0,0, (null),XRTechOptFront,212,
2019/08/30,10:18:25:869,RTA,600603, Front: Collimator debug message ; continue,DO, XRBeamForm, control, Frt_Software_Problem,0,1,Received bad filter thickness 300, will take thickness 0.,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:25:868,RTA,600603, Front: Collimator debug message ; continue,DO, XRBeamForm, control, Frt_Software_Problem,0,0,Received bad filter thickness 300, will take thickness 0.,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:25:863,RTA,3800602, Front: Software Debug information,DO, XRTechOpt, control, Frt_Software_Problem,0,0,Coh.Chk Mas coherence check failed:  mAs1_predicted = 6291999820169086000.000000, mAs3_predicted = 17.930000,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:25:860,RTA,3800312, Front: EmServer returned invalid SpectralFilter index,AR, XRTechOpt, control, Frt_Software_Problem,0,0, 3,XRPAtlasLogger.cpp,114,
2019/08/30,10:18:25:833,RTA,1000100, Front: Software fatal error,IH, XRImChainPos, control, Frt_Software_Problem,0,0, [DevicePresenceProperty::getDevicePresence] failed to get DevicePresenceStatus,XRPAtlasLogger.cpp,114,
